2023-04-10 10:12:22.145087,0.18,0.55
2023-04-10 10:12:22.202645,0.17,0.54
2023-04-10 10:12:22.252625,0.19,0.52
2023-04-10 10:12:22.278024,0.18,0.52
2023-04-10 10:12:22.300712,0.17,0.53
2023-04-10 10:12:22.332889,0.17,0.54
2023-04-10 10:12:22.363826,0.16,0.51
2023-04-10 10:12:22.397000,0.15,0.5
2023-04-10 10:12:22.427798,0.14,0.5
2023-04-10 10:12:22.461557,0.18,0.49
2023-04-10 10:12:22.492839,0.16,0.48
2023-04-10 10:12:22.524510,0.21,0.43
2023-04-10 10:12:22.557250,0.19,0.43
2023-04-10 10:12:22.587479,0.17,0.48
2023-04-10 10:12:22.622466,0.24,0.44
2023-04-10 10:12:22.683946,0.24,0.46
2023-04-10 10:12:22.717188,0.19,0.42
2023-04-10 10:12:22.750956,0.23,0.44
2023-04-10 10:12:22.796748,0.16,0.46
2023-04-10 10:12:22.941835,0.19,0.46
2023-04-10 10:12:23.100437,0.23,0.46
2023-04-10 10:12:23.262358,0.25,0.41
2023-04-10 10:12:23.421813,0.25,0.54
2023-04-10 10:12:23.467418,0.28,0.43
2023-04-10 10:12:23.500514,0.28,0.43
2023-04-10 10:12:23.548690,0.25,0.44
2023-04-10 10:12:23.579985,0.28,0.41
2023-04-10 10:12:23.614852,0.28,0.41
2023-04-10 10:12:23.645966,0.25,0.42
2023-04-10 10:12:23.675577,0.28,0.41
2023-04-10 10:12:23.714581,0.26,0.41
2023-04-10 10:12:23.740051,0.3,0.53
2023-04-10 10:12:23.771830,0.27,0.5
2023-04-10 10:12:23.804683,0.27,0.54
2023-04-10 10:12:23.838549,0.27,0.51
2023-04-10 10:12:23.884739,0.26,0.52
2023-04-10 10:12:23.932222,0.26,0.52
2023-04-10 10:12:23.984140,0.29,0.55
2023-04-10 10:12:24.013666,0.27,0.44
2023-04-10 10:12:24.043621,0.24,0.44
2023-04-10 10:12:24.095216,0.29,0.49
2023-04-10 10:12:24.136232,0.27,0.5
2023-04-10 10:12:24.176296,0.29,0.47
2023-04-10 10:12:24.220688,0.29,0.47
2023-04-10 10:12:24.252699,0.3,0.47
2023-04-10 10:12:24.283926,0.28,0.53
2023-04-10 10:12:24.316887,0.29,0.48
2023-04-10 10:12:24.349143,0.31,0.5
2023-04-10 10:12:24.380854,0.32,0.47
2023-04-10 10:12:24.412743,0.33,0.5
2023-04-10 10:12:24.444677,0.3,0.48
2023-04-10 10:12:24.477341,0.31,0.47
2023-04-10 10:12:24.526214,0.31,0.48
